-9	985	25	150	467	182	145.250000000000	30.3000000000000
-13	985	25	150	487	182	149.510000000000	23.0800000000000
-11	985	25	150	507	181	149.510000000000	23.0800000000000
-4	985	25	300	638	319	166.990000000000	21.5600000000000
-3	985	25	300	623	317	166.990000000000	21.5600000000000
0	985	25	300	601	317	166.990000000000	21.5600000000000
3	985	25	300	579	314	173.210000000000	36.8700000000000
8	985	25	300	564	314	162.240000000000	33.1500000000000
7	985	25	300	550	313	171.660000000000	31.7000000000000
12	985	25	300	528	312	158.530000000000	28.2600000000000
15	985	25	300	513	312	158.490000000000	28.2400000000000
19	985	25	300	506	311	153.460000000000	23.5500000000000
24	985	25	300	500	310	161.920000000000	16.5300000000000
25	985	25	300	493	309	181.490000000000	15.5600000000000
23	985	25	300	493	309	181.470000000000	10.3800000000000
17	985	25	300	472	308	161.800000000000	16.5200000000000
13	985	25	300	466	307	161.760000000000	16.5100000000000
12	985	25	300	466	307	161.760000000000	16.5100000000000
12	985	25	300	451	307	153.180000000000	11.7500000000000
11	985	25	300	442	308	116.350000000000	12.2400000000000
11	985	25	300	427	307	123.200000000000	19.5900000000000
10	985	25	300	421	306	134.290000000000	15.1700000000000
10	985	25	300	415	305	161.590000000000	16.4800000000000
10	985	25	300	400	305	161.550000000000	16.4700000000000
10	985	25	300	367	306	126.120000000000	27.0500000000000
11	985	25	300	352	306	120.340000000000	31.7400000000000
10	985	25	300	328	307	116.060000000000	36.6700000000000
12	980	25	300	295	309	115.990000000000	36.6600000000000
13	980	25	300	286	310	108.260000000000	34.8000000000000
16	980	25	300	265	308	120.090000000000	31.7000000000000
19	980	25	300	244	306	141.940000000000	26.3900000000000
24	980	25	300	229	305	147.970000000000	30.5200000000000
33	980	25	300	214	305	141.830000000000	26.3600000000000
34	978	25	300	190	306	125.530000000000	26.9500000000000
37	978	25	300	175	305	125.470000000000	26.9400000000000
36	978	25	300	160	305	125.410000000000	26.9300000000000
35	978	25	300	145	304	133.350000000000	22.5800000000000
41	978	25	300	130	303	133.290000000000	22.5700000000000
34	978	25	300	106	304	125.220000000000	26.9000000000000
34	978	25	300	77	301	126.880000000000	34.3500000000000
32	978	25	300	48	293	127.910000000000	41.8100000000000
25	978	25	300	22	266	132.940000000000	45.0300000000000
23	978	25	300	25	242	139.230000000000	33.6300000000000
19	978	25	300	34	199	147.030000000000	30.2400000000000
16	978	25	300	52	180	156.580000000000	27.5600000000000
16	978	25	300	83	180	162.780000000000	37.0300000000000
14	978	25	300	103	180	171.190000000000	35.7500000000000
11	978	25	300	123	185	188.930000000000	35.7500000000000
10	978	25	300	123	180	179.960000000000	20.1700000000000
10	978	25	300	123	175	151.130000000000	11.5000000000000
9	978	25	300	147	167	114.290000000000	24.3400000000000
7	978	25	300	159	164	124.090000000000	26.8100000000000
5	978	25	300	172	161	132.030000000000	29.9300000000000
3	978	25	300	190	156	123.940000000000	26.7900000000000
2	978	25	300	212	155	131.830000000000	29.9000000000000
3	978	25	300	226	154	131.760000000000	29.8900000000000
7	978	25	300	254	151	138.020000000000	33.4300000000000
8	980	25	300	277	151	137.910000000000	33.4200000000000
9	980	25	300	309	152	147.010000000000	41.4200000000000
8	980	25	300	322	151	150.260000000000	34.2600000000000
8	982	23	300	337	150	145.530000000000	29.9700000000000
4	982	23	300	359	150	139.280000000000	25.9600000000000
1	982	23	300	382	150	145.300000000000	29.9400000000000
-6	985	20	300	405	150	149.850000000000	34.1800000000000
-4	985	20	300	428	150	149.730000000000	34.1600000000000
-2	985	20	300	456	149	142.120000000000	37.1500000000000
-11	985	20	300	479	149	142	37.1300000000000
-13	985	20	300	496	150	162.700000000000	20.5800000000000
-14	985	20	300	519	150	162.700000000000	20.5800000000000
10	925	51	200	671	335	182.490000000000	31.0600000000000
7	925	51	200	644	334	182.490000000000	31.0600000000000
4	925	51	200	617	332	182.490000000000	31.0600000000000
4	925	51	200	593	332	174.790000000000	41.7600000000000
4	925	51	200	576	331	173.620000000000	36.6300000000000
8	925	51	200	549	330	173.500000000000	36.6100000000000
11	925	51	200	517	329	174.490000000000	41.6800000000000
11	925	51	200	477	327	169.890000000000	52.7800000000000
15	925	51	200	460	326	168.490000000000	47.7300000000000
14	925	51	200	437	325	166.780000000000	42.6900000000000
15	925	51	200	414	325	161.970000000000	32.8200000000000
18	925	51	200	382	324	156.840000000000	39.6700000000000
21	925	51	200	359	320	166.460000000000	42.5900000000000
21	925	51	200	336	317	174.620000000000	46.5600000000000
19	925	51	200	313	316	173.680000000000	41.4300000000000
21	925	51	200	299	313	172.500000000000	36.3400000000000
23	925	51	200	278	311	161.360000000000	32.7000000000000
29	925	51	200	265	308	170.880000000000	31.2500000000000
31	925	51	200	238	304	163.830000000000	37.5300000000000
32	925	51	200	227	299	172.140000000000	36.2600000000000
39	925	51	200	204	293	165.690000000000	42.4100000000000
44	925	51	200	187	289	163.530000000000	37.4600000000000
40	925	51	200	181	283	163.450000000000	37.4600000000000
39	925	51	200	166	273	163.330000000000	37.4300000000000
39	925	51	200	158	259	166.860000000000	47.2500000000000
39	925	51	200	163	252	166.780000000000	47.2500000000000
18	925	51	200	183	232	169.900000000000	62.1800000000000
9	945	43	200	189	229	173.180000000000	46.2100000000000
10	945	43	200	211	223	173.760000000000	51.2700000000000
5	945	43	200	226	220	179.800000000000	30.5700000000000
2	960	38	200	235	214	170.910000000000	36.0800000000000
2	960	38	200	244	213	167.390000000000	26.0600000000000
6	960	38	200	252	212	164.390000000000	21.1100000000000
4	960	38	200	264	207	164.300000000000	21.1000000000000
-2	960	38	200	283	205	167.170000000000	26.0500000000000
-2	960	38	200	292	204	167.130000000000	26.0500000000000
-5	970	33	200	306	201	167.040000000000	26.0300000000000
-10	970	33	200	316	200	164.040000000000	21.0900000000000
-13	970	33	200	318	196	139.960000000000	26.2600000000000
-11	980	28	180	335	193	139.850000000000	26.2500000000000
-7	980	28	180	344	193	139.810000000000	26.2500000000000
-4	980	28	180	364	192	166.720000000000	25.9800000000000
2	985	25	150	384	191	178.950000000000	25.3800000000000
6	985	25	150	392	189	166.580000000000	25.9700000000000
8	985	25	150	412	189	166.500000000000	25.9700000000000
6	990	23	150	422	189	163.480000000000	21.0400000000000
5	990	23	150	430	187	163.420000000000	21.0300000000000
2	990	23	150	439	185	142.550000000000	18.8200000000000
-1	995	20	150	468	183	145.270000000000	30.3200000000000
-3	995	20	150	477	182	162.980000000000	20.9800000000000
-2	995	20	150	497	181	162.980000000000	20.9800000000000
2	912	55	280	699	318	182.050000000000	15.6800000000000
1	912	55	280	684	317	182.050000000000	15.6800000000000
-1	912	55	280	677	316	182.050000000000	15.6800000000000
-4	912	55	280	654	316	170.010000000000	26.7100000000000
-1	912	55	280	647	315	167.070000000000	21.6200000000000
-1	912	55	280	632	315	153.910000000000	23.6600000000000
1	912	55	280	609	316	135.080000000000	22.8600000000000
1	912	55	280	594	316	127	27.1700000000000
3	912	55	280	578	316	126.950000000000	27.1600000000000
5	912	55	280	563	316	134.940000000000	22.8300000000000
4	912	55	280	541	315	143.060000000000	26.6400000000000
9	912	55	280	525	315	143.010000000000	26.6300000000000
10	912	55	280	510	315	142.960000000000	26.6100000000000
12	912	55	280	480	315	134.680000000000	30.3800000000000
15	912	55	280	465	315	134.630000000000	30.3600000000000
18	920	53	280	427	316	129.400000000000	42.1500000000000
22	920	53	280	411	317	128.190000000000	34.5900000000000
26	920	53	280	389	316	134.390000000000	37.8800000000000
27	920	53	280	367	314	148.540000000000	30.6600000000000
28	920	53	280	352	314	148.490000000000	30.6500000000000
30	920	53	280	330	313	148.400000000000	30.6200000000000
35	920	53	280	308	312	148.310000000000	30.6000000000000
35	920	53	280	293	312	148.250000000000	30.5800000000000
30	920	53	280	271	310	148.160000000000	30.5600000000000
40	925	51	280	256	310	142.020000000000	26.3900000000000
38	925	51	280	226	309	140.110000000000	33.8600000000000
41	925	51	280	205	306	140.020000000000	33.8400000000000
55	925	51	280	184	303	145.020000000000	37.8300000000000
67	925	51	280	164	299	152.310000000000	34.8400000000000
87	925	51	280	150	298	147.650000000000	30.4300000000000
85	925	51	280	125	284	155.640000000000	39.3400000000000
103	925	51	280	122	274	163.280000000000	37.3300000000000
64	925	51	280	122	270	171.670000000000	36.0600000000000
61	925	51	280	169	259	216.290000000000	37.7500000000000
73	925	51	280	180	260	233.960000000000	34.3900000000000
59	925	51	280	189	264	253.260000000000	34.7600000000000
48	925	51	280	177	270	340.420000000000	16.2900000000000
63	925	51	280	155	273	28.8000000000000	23.2200000000000
52	925	51	280	133	274	61.4100000000000	31.6400000000000
69	925	51	280	99	269	90.3600000000000	38.7600000000000
43	925	51	280	56	258	101.890000000000	50.8700000000000
36	925	51	280	64	240	117.980000000000	43.7600000000000
22	940	45	280	69	233	132.770000000000	30.0400000000000
20	940	45	280	76	227	180.250000000000	20.2500000000000
17	940	45	280	91	217	180.170000000000	20.2500000000000
19	955	40	280	122	213	190.410000000000	30.8900000000000
14	955	40	280	131	210	190.370000000000	30.8900000000000
12	955	40	280	135	204	179.980000000000	25.3200000000000
8	955	40	280	154	201	164.590000000000	21
3	955	40	280	163	200	164.550000000000	21
5	955	40	280	163	200	179.810000000000	15.1900000000000
0	955	40	280	173	199	179.750000000000	10.1300000000000
-10	955	40	280	182	198	179.710000000000	10.1300000000000
-15	955	40	280	182	198	179.710000000000	10.1300000000000
-17	955	40	280	179	194	132.110000000000	7.50000000000000
-24	955	40	280	177	191	89.6700000000000	11.0800000000000
-23	955	40	280	175	187	89.6700000000000	16.6200000000000
-16	965	35	280	174	184	89.6600000000000	16.6200000000000
-13	965	35	280	184	176	102.480000000000	22.7200000000000
-10	965	35	280	185	173	102.460000000000	22.7200000000000
-12	970	33	280	196	170	114.080000000000	24.3400000000000
-11	970	33	280	198	167	106.440000000000	17.3600000000000
-6	970	33	280	211	165	120.760000000000	19.4200000000000
-3	975	30	250	223	163	120.690000000000	19.4200000000000
2	975	30	250	227	160	120.670000000000	19.4200000000000
-1	975	30	250	231	157	106.300000000000	17.3600000000000
-3	975	30	250	240	152	89.4800000000000	22.1600000000000
-2	975	30	250	259	149	99.6900000000000	28.1500000000000
-5	975	30	250	274	148	109.280000000000	29.4500000000000
-6	975	30	200	294	145	117.790000000000	31.4900000000000
-9	975	30	200	308	145	123.370000000000	26.7400000000000
-13	975	30	200	317	146	131.270000000000	22.3600000000000
-13	985	25	150	323	144	131.210000000000	14.9000000000000
-16	985	25	150	338	144	142.460000000000	18.5700000000000
-17	985	25	150	360	144	142.460000000000	18.5700000000000
